"","longitude","latitude","username","total_oc"
"12744",12.56511229,41.83303372,"Luigi",1
"12745",12.4708595,41.8546791,"wonderland.",1
"12746",12.478194,41.856111,"Sofia Principe",1
"12747",12.4849,41.90266,"valentina cherubini",1
"12748",12.45866776,41.93095384,"Superpaddle",1
"12749",12.47317819,41.8983393,"Nathalie Holroyd",1
"12750",12.4818126,41.87575916,"William Sibillano",1
"12751",12.4852,41.8922,"Noviandi Herlambang",1
"12752",12.55786891,41.89064169,"Valerio Stay Fish",1
"12753",12.61307723,41.86301829,"Syria",1
"12754",12.49416667,41.90472222,"Nathalie Holroyd",1
"12755",12.49177787,41.89119082,"Bas Alongkorn",1
"12756",12.482636,41.9004628,"Cristián Luengo",1
"12757",12.49237776,41.89063339,"Ο Πρίγκιπας Πάνας",1
"12758",12.47681535,41.89921809,"Andrea Vallascas",1
"12759",12.482636,41.9004628,"YO ME LLAMO ARJONA E",1
"12760",12.45444444,41.90638889,"Arlette Frías",1
"12761",12.49244213,41.89023406,"Antonio Romero",1
"12762",12.49177787,41.89119082,"maretta",1
"12763",12.48566508,41.89322614,"Tapani Kemi",1
"12764",12.5,41.9,"Ο Πρίγκιπας Πάνας",1
"12765",12.49918333,41.897125,"Susana Travel 🤘😜🤘",1
"12766",12.47058,41.89716,"Nubia Alonso",1
"12767",12.47680574,41.88787962,"F. Stucchi",1
"12768",12.45790476,41.90264382,"Chole Gallardo",1
"12769",12.44213586,41.90288375,"SuXGio",1
"12770",12.39467775,41.87949528,"Marco Luci",1
"12771",12.48305556,41.89458333,"Silvia 🦄",1
"12772",12.45406788,41.9335395,"TheClash976",1
"12773",12.4712599,41.88599,"Giuseppe Infantino",1
"12774",12.5052026,41.8927829,"pendolaria",1
"12775",12.47627778,41.90311111,"Raimondo-Mario",1
"12776",12.5052355,41.8927818,"pendolaria",1
"12777",12.46623368,41.90215729,"Mattia Settimelli",1
"12778",12.47684597,41.89926334,"Gus Walbolt",1
"12779",12.45790476,41.90264382,"Rachele Di Cicco",1
"12780",12.45545,41.9292299,"Damiano Orru",1
"12781",12.5051943,41.8927883,"pendolaria",1
"12782",12.505167,41.8927913,"pendolaria",1
"12783",12.39938806,41.95850031,"Amitiel ♥",1
"12784",12.45790476,41.90264382,"ANAÍS",1
"12785",12.55268508,41.89016436,"Valerio Stay Fish",1
"12786",12.4677506,41.898999,"MerchePaola",1
"12787",12.5,41.9,"Day F.",1
"12788",12.48305556,41.89458333,"Paula Falaschi",1
"12789",12.5,41.9,"岡本優子",1
"12790",12.47681535,41.89921809,"ChristinaPaula",1
"12791",12.45790476,41.90264382,"Sonia Grimaldi",1
"12792",12.49158426,41.89082967,"Maribel de Sánchez",1
"12793",12.47681535,41.89921809,"Carlo M. Chiossi",1
"12794",12.5,41.9,"Matt Simon",1
"12795",12.453,41.904,"sperezdecamino م",1
"12796",12.535143,41.886592,"Tony Allotta",1
"12797",12.45790476,41.90264382,"Delars",1
"12798",12.47413644,41.86881589,"Chiara Raimondi",1
"12799",12.4775,41.89806,"Carlo M. Chiossi",1
"12800",12.3762229,41.8649839,"Daryl Patel",1
"12801",12.3762229,41.8649839,"Sulaiman_S_ AlFahad",1
"12802",12.49302,41.89173,"Kim Richwine",1
"12803",12.5,41.9,"Debbie Calianno",1
"12804",12.48590257,41.8456422,"OfficineK",1
"12805",12.52954,41.88742,"Giuliano Ciolini",1
"12806",12.47944444,41.9,"virginia ryan",1
"12807",12.49158426,41.89082967,"Borja",1
"12808",12.49244213,41.89023406,"Faith Milburn",1
"12809",12.57092353,41.873322,"Emanuela Bellezza",1
"12810",12.5,41.9,"Deep",1
"12811",12.3723029,41.761738,"DanceDeets",1
"12812",12.5,41.9,"Unica Property Group",1
"12813",12.50281871,41.83701194,"Dolci Carloni",1
"12814",12.48095241,41.89601724,"ozzo sans",1
"12815",12.56260676,41.88605786,"Valerio Stay Fish",1
"12816",12.5,41.9,"TonoLila",1
"12817",12.504017,41.90024829,"Valerio Badiali",1
"12818",12.48205833,41.90595,"LUNHPA dj Producer",1
"12819",12.49244213,41.89023406,"Elio Minerva",1
"12820",12.5,41.9,"Nikki Lombardo",1
"12821",12.52817548,41.86932252,"fr. Memento Mirari",1
"12822",12.47172,41.87437,"ozzo sans",1
"12823",12.48205662,41.906046,"しおずか",1
"12824",12.5,41.9,"jane alexander",1
"12825",12.47444719,41.90075582,"Giusy Petrucci",1
"12826",12.49782548,41.9001508,"Alessandro Panella",1
"12827",12.5,41.9,"shantivix",1
"12828",12.47681535,41.89921809,"MrGerGy",1
"12829",12.49469,41.86106,"Lorenzo Castellani",1
"12830",12.53403,41.88388,"Cittadinanzattiva",1
"12831",12.50548622,41.89344039,"Riquadesign",1
"12832",12.43117039,41.86353067,"Andrea Postiglione",1
"12833",12.45250869,41.90930317,"fr. Memento Mirari",1
"12834",12.49966451,41.88104301,"GianlucaRusso",1
"12835",12.49083333,41.88972222,"Petr Adamec",1
"12836",12.45668966,41.92098862,"Stefano Candiani",1
"12837",12.45790476,41.90264382,"Matt Fletcher",1
"12838",12.4365211,41.7838738,"Antony",1
"12839",12.45790476,41.90264382,"Laura PiszczorRomano",1
"12840",12.4411722,41.7811214,"Antony",1
"12841",12.5,41.9,"Zar 👸🏼",1
"12842",12.48126128,41.89782618,"Marcello Di Lorenzo",1
"12843",12.4735899,41.8293419,"Panina",1
"12844",12.4853099,41.8697144,"chiara fazi",1
"12845",12.47774,41.88812,"Alisa Kuzmina",1
"12846",12.5,41.9,"SuXGio",1
"12847",12.50325,41.89183,"Nicola Alicata",1
"12848",12.4544,41.9064,"Priyadarshi Ranjan",1
"12849",12.5,41.9,":)",1
"12850",12.49424165,41.85995106,"Orto 2.0",1
"12851",12.4806899,41.89873,"Michele Lepore",1
"12852",12.421081,41.90409,"Mariarosaria",1
"12853",12.44684343,41.91884874,"Manuel Raffanini",1
"12854",12.5,41.9,"CARLOS MUÑOZ",1
"12855",12.48833,41.90361,"Denise Tantucci",1
"12856",12.45702624,41.90222514,"Frank Kuin",1
"12857",12.5886491,41.8500869,"Giada",1
"12858",12.48869,41.91935,"Mario Cusmai",1
"12859",12.454032,41.902273,"Leo",1
"12860",12.47392,41.87836,"Gianni Abate",1
"12861",12.45405596,41.90730006,"Laura PiszczorRomano",1
"12862",12.457854,41.90712068,"Frank Kuin",1
"12863",12.558835,41.87827682,"Valerio Stay Fish",1
"12864",12.5,41.9,"AuroraBuongermino",1
"12865",12.51823,41.877,"Instaristo",1
"12866",12.51426921,41.88190827,"Daniele Cellini",1
"12867",12.53403,41.88388,"Alessandro Cossu",1
"12868",12.454032,41.902273,"лягушка",1
"12869",12.4879,41.9051,"OswaltHM",1
"12870",12.482636,41.9004628,"Sil",1
"12871",12.48016502,41.90816445,"larousse",1
"12872",12.482636,41.9004628,"Vincenzo Varagona",1
"12873",12.47502337,41.89460463,"Ben West",1
"12874",12.454032,41.902273,"vivian's",1
"12875",12.48471667,41.898895,"Paolo Cirmi",1
"12876",12.47560758,41.89006465,"ℳbah;  - 6 1  🥀",1
"12877",12.49117297,41.89503562,"Class & CountryHomes",1
"12878",12.48171505,41.90629152,"Alice",1
"12879",12.52634525,41.8688258,"Paolo Cranfan",1
"12880",12.47555556,41.90638889,"Pierangelo Bellini",1
"12881",12.482636,41.9004628,"océ",1
"12882",12.49158426,41.89082967,"лягушка",1
"12883",12.49588916,41.90233993,"Karine Parussolo",1
"12884",12.49917956,41.90374717,"Karine Parussolo",1
"12885",12.47196235,41.89575151,"Hotel Madrid Roma",1
"12886",12.52834572,41.90927606,"Aydın Öztürk",1
"12887",12.476317,41.910714,"Guido",1
"12888",12.47782586,41.90700558,"Nina 🎃",1
"12889",12.4733699,41.8989199,"candice wynn",1
"12890",12.47402965,41.89102999,"Luxury Rome",1
"12891",12.512533,41.9012867,"Acivodul",1
"12892",12.5,41.9,"christiana ruggeri",1
"12893",12.48264,41.8934799,"Daryo Ren",1
"12894",12.49588916,41.90233993,"Giovanni Spadaro",1
"12895",12.5,41.9,"Marc VM",1
"12896",12.458034,41.906171,"Frank Kuin",1
"12897",12.4744,41.8936,"OswaltHM",1
"12898",12.547778,41.915833,"JUAN ODIERNO",1
"12899",12.5,41.9,"massimiliano sticca",1
"12900",12.47681535,41.89921809,"Britney Sbears",1
"12901",12.5,41.9,"jvillanueva67",1
"12902",12.454032,41.902273,"Red",1
"12903",12.47467246,41.91397734,"Manuel Refrigeri",1
"12904",12.48166185,41.90065273,"Ο Πρίγκιπας Πάνας",1
"12905",12.46887874,41.90927603,"SuXGio",1
"12906",12.56612852,41.85644624,"Ranieri Fabio",1
"12907",12.45790476,41.90264382,"Antigone Kouloukakos",1
"12908",12.4868031,41.8947029,"Camillo della Nebbia",1
"12909",12.46162647,41.90436098,"SuXGio",1
"12910",12.50694,41.88722,"Anne Marie",1
"12911",12.48330653,41.90094747,"Ο Πρίγκιπας Πάνας",1
"12912",12.51427,41.91617,"Rise&Shine",1
"12913",12.38632099,41.75160325,"stefano",1
"12914",12.48205833,41.90595,"kendal merrill",1
"12915",12.48205833,41.90595,"Manuel Balles",1
"12916",12.5059465,41.8999695,"つねを (Tsuneo)",1
"12917",12.50223077,41.90075326,"David Chaverri",1
"12918",12.4653089,41.83668398,"Aurelio",1
"12919",12.46577358,41.91033936,"SuXGio",1
"12920",12.54300621,41.94923854,"Vito Stark ★",1
"12921",12.493056,41.879444,"Ian",1
"12922",12.5,41.9,"Ian",1
"12923",12.5045004,41.9048119,"✨LINDA✨",1
"12924",12.4854013,41.8919637,"DJ Uka",1
"12925",12.5,41.9,"Rodrigo De Giuli",1
"12926",12.4574299,41.9077415,"David Aguirre",1
"12927",12.46996,41.89709,"Debora Tomeucci",1
"12928",12.5,41.9,"Blanca",1
"12929",12.5,41.9,"Margherita Corsi",1
"12930",12.44631,41.92492,"chini.😎",1
"12931",12.45444444,41.90638889,"Ciara Walsh",1
"12932",12.4131636,41.9707541,"REB ROSSI",1
"12933",12.4870235,41.8960413,"Exploramoto",1
"12934",12.5,41.9,"Quase Miss",1
"12935",12.5008946,41.8935525,"San Lo'",1
"12936",12.4653089,41.83668398,"Claudio Coccoluto",1
"12937",12.513333,41.858611,"TRUMP SUCKS DICK",1
"12938",12.5079289,41.8209738,"aroa obviously.",1
"12939",12.48214,41.90833,"stefie",1
"12940",12.47205,41.828339,"Riccardo Del Zio",1
"12941",12.49158426,41.89082967,"ㅤㅤㅤ",1
"12942",12.5,41.9,"Alex Stout",1
"12943",12.46869104,41.89055267,"Marcia Desnyder",1
"12944",12.48566508,41.89322614,"I am the Walrus 🇪🇺",1
"12945",12.48205833,41.90595,"HANDELL",1
"12946",12.4825,41.89639,"Gono Gómez Fdez",1
"12947",12.5,41.9,"MARIA♥️🙈😍",1
"12948",12.47517355,41.87698289,"TMT",1
"12949",12.476317,41.910714,"amedeo colace",1
"12950",12.47847969,41.91082464,"Cristi for the body",1
"12951",12.47681535,41.89921809,"Volantin",1
"12952",12.482636,41.9004628,"NotíciasDaLeticinha",1
"12953",12.47681535,41.89921809,"Fio Moncada",1
"12954",12.4667,41.8833,"Rita Nava",1
"12955",12.50814516,41.88098671,"west hernandez",1
"12956",12.482636,41.9004628,"Laura Memory",1
"12957",12.5,41.9,"kathryn albano",1
"12958",12.5,41.9,"Elena Bardin",1
"12959",12.41779537,41.92539439,"Lucrezia Oddone",1
"12960",12.49158426,41.89082967,"Jeremy Shields",1
"12961",12.5,41.9,"Kevin Bice",1
"12962",12.50615556,41.88590556,"Troy Washington",1
"12963",12.4745488,41.929705,"Chiaretta Poulain",1
"12964",12.3762229,41.8649839,"Ian",1
"12965",12.42350936,41.85354007,"Archeolucia",1
"12966",12.5,41.9,"wagner e diego",1
"12967",12.482636,41.9004628,"Elviera Yoorin F",1
"12968",12.49244213,41.89023406,"Fio Moncada",1
"12969",12.5149927,41.8797158,"SeiUgl",1
"12970",12.5,41.9,"Masillan.R.V",1
"12971",12.49588916,41.90233993,"Paul Joshua Torres",1
"12972",12.491743,41.895127,"Drew Emery",1
"12973",12.4636099,41.90255,"Enzo Celli",1
"12974",12.454032,41.902273,"Nicholas Johnson",1
"12975",12.4792975,41.9008551,"Luca Alfieri photos",1
"12976",12.5,41.9,"francesco abenavoli",1
"12977",12.48945951,41.90607794,"Ilian Rachov",1
"12978",12.5120238,41.88044,"Cittadinanzattiva",1
"12979",12.45327338,41.90408636,"God loves me",1
"12980",12.41221672,41.9773331,"Marco Draconte",1
"12981",12.45444444,41.90305556,"tino konino",1
"12982",12.5,41.9,"Luis Escobar",1
"12983",12.46885,41.85587,"Michelangelo Giacchi",1
"12984",12.48205833,41.90595,"Gidalti Alencar",1
"12985",12.4545908,41.90486423,"Ο Πρίγκιπας Πάνας",1
"12986",12.48205833,41.90595,"francesco abenavoli",1
"12987",12.5,41.9,"JESUS NAME",1
"12988",12.47681535,41.89921809,"Roxanne Matiz",1
"12989",12.454032,41.902273,"Robin Boot",1
"12990",12.49244213,41.89023406,"IMPERATOR MEZA",1
"12991",12.454032,41.902273,"IMPERATOR MEZA",1
"12992",12.5,41.9,"Coach Larisa",1
"12993",12.5,41.9,"Jose Roldán",1
"12994",12.5,41.9,"Martin Brown",1
"12995",12.47659661,41.90010835,"Frank Kuin",1
"12996",12.48205833,41.90595,"Hami",1
"12997",12.4721066,41.8956461,"Kristy James (Gill)",1
"12998",12.454032,41.902273,"maru",1
"12999",12.482636,41.9004628,"maru",1
"13000",12.48753182,41.91102523,"JavieR",1
"13001",12.5,41.9,"Rosetta Savelli",1
"13002",12.45444444,41.90638889,"Stephanie Gray",1
"13003",12.4775,41.8924,"Eric Reguly",1
"13004",12.5,41.9,"Norka Blanco ॐ",1
"13005",12.47383111,41.90495766,"Maliziona Nazionale",1
"13006",12.4463936,41.8694899,"PzmCasualStyle",1
"13007",12.47026917,41.90467892,"Ricardo Meriño Cabas",1
"13008",12.49244213,41.89023406,"David Huerga",1
"13009",12.4794817,41.90417752,"Ben West",1
"13010",12.52983,41.88798,"sada tao",1
"13011",12.482636,41.9004628,"橘りり",1
"13012",12.47427778,41.89919167,"Ettore Maria Colombo",1
"13013",12.48166667,41.88805556,"橘りり",1
"13014",12.47837,41.90441,"Luca Venturelli",1
"13015",12.46693738,41.90108056,"Frank Kuin",1
"13016",12.47986,41.87186,"Chiara Raimondi",1
"13017",12.41407,41.92286,"Emiglio",1
"13018",12.482636,41.9004628,"Jorge Alberto ",1
"13019",12.48052,41.90644,"橘りり",1
"13020",12.482636,41.9004628,"Tony",1
"13021",12.46623368,41.90215729,"Stacy 卌",1
"13022",12.4689306,41.9233809,"DanceDeets",1
"13023",12.44665,41.9067,"Sagar Desai",1
"13024",12.48916911,41.92870576,"Francesco Faraone",1
"13025",12.5,41.9,"Annalisa Zanierato",1
"13026",12.4273,41.962,"Valeria Graci",1
"13027",12.5,41.9,"Ben",1
"13028",12.52754,41.9316,"Lara Menicagli",1
"13029",12.50209427,41.89826584,"Artemy Troitskiy",1
"13030",12.48205833,41.90595,"Valeria LA",1
"13031",12.50231,41.909055,"Valerio Stay Fish",1
"13032",12.4826467,41.90597413,"Ο Πρίγκιπας Πάνας",1
"13033",12.4697542,41.85556086,"Olga Paciucci",1
"13034",12.48157,41.90562,"Eva ღ",1
"13035",12.49244213,41.89023406,"Peta L Lowry",1
"13036",12.49177787,41.89119082,"Andres JH",1
"13037",12.49222222,41.91416667,"Pekka Pylkkanen",1
"13038",12.5,41.9,"Diogo Freire",1
"13039",12.48739722,41.89199722,"Meg Driggers",1
"13040",12.497769,41.907216,"Valerio Stay Fish",1
"13041",12.62462867,41.85301583,"Damiano Cori",1
"13042",12.479173,41.918707,"L'Amletico",1
"13043",12.5274,41.9391,"Leon @LuccaC&G 🇮🇹",1
"13044",12.5,41.9,"Lorenzo Tiezzi",1
"13045",12.47507215,41.91253734,"Mr. Epic",1
"13046",12.4745488,41.929705,"Cinzia Scaglione",1
"13047",12.4703,41.8895,"Nathalie Holroyd",1
"13048",12.49918333,41.897125,"a 방지거",1
"13049",12.4758608,41.85843587,"a 방지거",1
"13050",12.50342,41.85945,"Álvaro Pérez",1
"13051",12.48962405,41.88500098,"Roma Streaming",1
"13052",12.48189,41.92647,"My Country Wedding",1
"13053",12.5,41.9,"Taylor Spooner",1
"13054",12.4745488,41.929705,"rocco giurato",1
"13055",12.482636,41.9004628,"JESÚS VILELA",1
"13056",12.453,41.904,"maddie",1
"13057",12.47681535,41.89921809,"Ο Πρίγκιπας Πάνας",1
"13058",12.48566508,41.89322614,"Carlo Poggi",1
"13059",12.5,41.9,"marti.☾",1
"13060",12.48659315,41.89920069,"Francesco Cavalli",1
"13061",12.55298249,41.88991034,"Valerio Stay Fish",1
"13062",12.55297824,41.88988912,"Valerio Stay Fish",1
"13063",12.43746798,41.87694524,"pidu",1
"13064",12.55300565,41.88986923,"Valerio Stay Fish",1
"13065",12.54924146,41.95296114,"Federico Aloe",1
"13066",12.453,41.904,"Red het Talent!",1
"13067",12.493255,41.890045,"Ángel Fotografías",1
"13068",12.482636,41.9004628,"Rafael Ornelas",1
"13069",12.47978881,41.94053653,"Vito Stark ★",1
"13070",12.4647999,41.8990784,"Giangio Petrucciani",1
"13071",12.52132588,41.91390853,"alessio samele",1
"13072",12.482636,41.9004628,"Carlo Poggi",1
"13073",12.45217367,41.93369922,"Joe Dominguez Dj",1
"13074",12.47273609,41.87908675,"tex",1
"13075",12.48620802,41.9470638,"AuroraBuongermino",1
"13076",12.49244213,41.89023406,"Iván",1
"13077",12.46623368,41.90215729,"Delars",1
"13078",12.55390948,41.88980319,"Valerio Stay Fish",1
"13079",12.49905724,41.89983652,"coco",1
"13080",12.454032,41.902273,"ALEXANDER LEWIS",1
"13081",12.5,41.9,"Erik Grey",1
"13082",12.55252361,41.94503205,"Paola D'antonio",1
"13083",12.5,41.9,"YO ME LLAMO ARJONA E",1
"13084",12.43645755,41.89152476,"MAGAZIN ESPECTACULAR",1
"13085",12.4646273,41.8625183,"Sofia Principe",1
"13086",12.47402965,41.89102999,"Raimondo-Mario",1
"13087",12.47305556,41.89888889,"coco",1
"13088",12.49595246,41.94297213,"andrea de simone",1
"13089",12.48214,41.90833,"maria rosaria russo",1
"13090",12.64777778,41.86611111,"REDIROMA/Counselor",1
"13091",12.49466,41.90167,"Dany Ritz",1
"13092",12.5,41.9,"JENNA SEENATH",1
"13093",12.459586,41.908492,"Elena Murgia",1
"13094",12.47116,41.89074,"Dom",1
"13095",12.466232,41.930593,"WineinMotion",1
"13096",12.4839516,41.8994293,"¡Soy Zely! 🇲🇽",1
"13097",12.47681535,41.89921809,"DJ Uka",1
"13098",12.43645755,41.89152476,"岡本優子",1
"13099",12.4983597,41.9153786,"Paolo Del Rocino",1
"13100",12.5,41.9,"meynard castillo",1
"13101",12.4972573,41.914566,"Violetta",1
"13102",12.4972492,41.9145981,"Violetta",1
"13103",12.49158426,41.89082967,"David Di Pietro",1
"13104",12.4703,41.8895,"Flamenquita",1
"13105",12.49177787,41.89119082,"Jasper Blaauw",1
"13106",12.4476295,41.8681256,"Francesco Cavalli",1
"13107",12.4679179,41.8356148,"Csfadams",1
"13108",12.5,41.9,"Sainkho Namtchylak",1
"13109",12.5,41.9,"Pietro Alviti",1
"13110",12.49158426,41.89082967,"Luke Holland",1
"13111",12.47681535,41.89921809,"Cés",1
"13112",12.5,41.9,"USD Sales Volley",1
"13113",12.5,41.9,"Anne Marie",1
"13114",12.49226944,41.89016944,"Arnulfo Zepeda",1
"13115",12.493255,41.890045,"Danita",1
"13116",12.47681535,41.89921809,"Sam Tambago",1
"13117",12.47509313,41.90964338,"Dusan Cancino",1
"13118",12.50795603,41.89601625,"Ivana Mette",1
"13119",12.48305556,41.89458333,"Luca Venturelli",1
"13120",12.490747,41.901781,"Nathalie Holroyd",1
"13121",12.488563,41.882732,"Osvaldo Alvarez",1
"13122",12.47722222,41.85861111,"a 방지거",1
"13123",12.48374085,41.91363366,"Ben West",1
"13124",12.453,41.904,"Catholic News Svc",1
"13125",12.4407531,41.9018346,"TuristaInternacional",1
"13126",12.461616,41.908874,"Louvret",1
"13127",12.5,41.9,"Rosella Mangone",1
"13128",12.4745488,41.929705,"roberto leofrigio",1
"13129",12.4849,41.90266,"Claudio Lauretti",1
"13130",12.49244213,41.89023406,"DJ Uka",1
"13131",12.5,41.9,"daniele arcangeli",1
"13132",12.50814516,41.88098671,"Cintia ♡",1
"13133",12.59158901,41.79953351,"Chanel",1
"13134",12.47477,41.90832,"marialetizia naldini",1
"13135",12.50852506,41.88054866,"Frank Kuin",1
"13136",12.46075929,41.88176925,"Daniele Mascheroni",1
"13137",12.48664856,41.87117467,"yuuco",1
"13138",12.50919129,41.88239749,"Frank Kuin",1
"13139",12.5,41.9,"Geogo",1
"13140",12.48198956,41.91684658,"Angelo Di Modica",1
"13141",12.55386369,41.8898382,"Valerio Stay Fish",1
"13142",12.4653196,41.929409,"cristiano materassi",1
"13143",12.479483,41.891911,"Claudia Mari",1
"13144",12.47965622,41.88217259,"domizia alliata",1
"13145",12.5,41.9,"muilwen",1
"13146",12.5,41.9,"JURAJ",1
"13147",12.4852,41.8922,"Karine Parussolo",1
"13148",12.47722222,41.89083333,"Puja Abbassi",1
"13149",12.5,41.9,"AleErreUno#⃣8⃣5⃣",1
"13150",12.49452758,41.89009632,"Ο Πρίγκιπας Πάνας",1
"13151",12.49244213,41.89023406,"Carlo Poggi",1
"13152",12.48772003,41.93501742,"eleonora marsella",1
"13153",12.43645755,41.89152476,"Simonetta Bogudi",1
"13154",12.5,41.9,"Velvet Heart",1
"13155",12.50814516,41.88098671,"Claudia Escalante",1
"13156",12.49244213,41.89023406,"Adam Zanni",1
"13157",12.48472509,41.79422985,"Sebastiano Ronzulli",1
"13158",12.482636,41.9004628,"LV-FEC✈️🎙",1
"13159",12.49158426,41.89082967,"❁Margaufre❁",1
"13160",12.57229,41.8771,"Audio Elite",1
"13161",12.45790476,41.90264382,"Giosuè Giardinieri",1
"13162",12.49244213,41.89023406,"mohammed naheemuddin",1
"13163",12.48237853,41.89579432,"Nina 🎃",1
"13164",12.48075,41.89913889,"Claudia Giampietro",1
"13165",12.47049387,41.89206318,"Crazy Brothers Team",1
"13166",12.45790476,41.90264382,"Bergenn Hedrick 🍋",1
"13167",12.49905724,41.89983652,"LuisQui",1
"13168",12.5,41.9,"Cooltra Motos Italia",1
"13169",12.50030095,41.90505253,"SAIBI-حقوق الإنسان",1
"13170",12.45333333,41.90222222,"-Sagar Mehta",1
"13171",12.50264004,41.90049883,"Nicolò Scarano",1
"13172",12.43065172,41.81103491,"Hari Seldon",1
"13173",12.46897817,41.88293369,"Nina 🎃",1
"13174",12.46871077,41.88300023,"Nina 🎃",1
"13175",12.495543,41.8971489,"つねを (Tsuneo)",1
"13176",12.45409805,41.90704631,"Priyasha Foundation",1
"13177",12.5,41.9,"Adam Ben Ezra",1
"13178",12.482636,41.9004628,"Andrea",1
"13179",12.4849,41.90266,"vincenzo circosta",1
"13180",12.5027446,41.9063451,"DUNDAR  KESAPLI",1
"13181",12.368631,41.915819,"Andrea Pacetti",1
"13182",12.49697556,41.91620124," ★✩★ RE GOBBO ✩★✩ ",1
"13183",12.43820676,41.93809259,"Vito Stark ★",1
"13184",12.482636,41.9004628,"andrea de simone",1
